STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,CITIZENSHIP,Nationalité,FREQ,Fréquence d'observation,MEASURE,Mesure,SEX,Sexe,BIRTH_PLACE,Lieu de naissance,EDUCATION_LEV,Niveau d'éducation,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,NLD,Pays-Bas,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,77.95407867,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,NLD,Pays-Bas,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,79.23590088,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,NLD,Pays-Bas,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,80.22486877,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,NLD,Pays-Bas,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,81.33856201,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,NLD,Pays-Bas,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,82.69999695,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,77.21932983,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,77.63974762,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,79.17347717,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,79.37612152,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,78.85964966,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,75.44296265,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,74.96798706,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,75.6309433,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,75.39555359,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,76.70179749,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,72.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,73.88608551,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,72.47673798,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,73.04218292,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,66.18991852,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,69.64385223,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,60.29681015,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,58.03178024,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,57.85836029,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,59.12112045,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,60.6186409,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,62.5530014,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,64.4821167,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,65.73771667,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,68.04708099,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,69.47342682,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,59.98323822,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,60.51810837,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,60.3216095,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,60.54698181,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,62.05741119,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,65.52179718,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,65.68730164,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,66.18791962,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,80.41938782,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,75.744133,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,61.86172104,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,59.24005127,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,62.97286987,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,60.6917305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,62.62271881,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,69.89409637,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,72.99977875,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,75.02632904,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,85.36051941,,A,Normal value,0,Units,1,One
